commodity,commodity_type,price,market,state,district,date
Rajma,Pulses,115.79,Government Market,National Average,All,2025-04-29
Rajma,Pulses,125.0,Local Market,National Average,All,2025-04-28
Rajma,Pulses,101.39,Wholesale Market,National Average,All,2025-04-28
Rajma,Pulses,114.26,Government Market,National Average,All,2025-04-28
Rajma,Pulses,119.97,Local Market,National Average,All,2025-04-27
Rajma,Pulses,99.32,Wholesale Market,National Average,All,2025-04-27
Rajma,Pulses,110.07,Government Market,National Average,All,2025-04-27
Rajma,Pulses,114.89,Local Market,National Average,All,2025-04-26
Rajma,Pulses,95.49,Wholesale Market,National Average,All,2025-04-26
Rajma,Pulses,106.81,Government Market,National Average,All,2025-04-26
Rajma,Pulses,110.74,Local Market,National Average,All,2025-04-25
Rajma,Pulses,88.49,Wholesale Market,National Average,All,2025-04-25
Rajma,Pulses,100.68,Government Market,National Average,All,2025-04-25
Rajma,Pulses,110.78,Local Market,National Average,All,2025-04-24
Rajma,Pulses,91.26,Wholesale Market,National Average,All,2025-04-24
Rajma,Pulses,101.76,Government Market,National Average,All,2025-04-24
Rajma,Pulses,109.63,Local Market,National Average,All,2025-04-23
Rajma,Pulses,91.15,Wholesale Market,National Average,All,2025-04-23
Rajma,Pulses,100.58,Government Market,National Average,All,2025-04-23
Rajma,Pulses,112.51,Local Market,National Average,All,2025-04-22
Rajma,Pulses,92.52,Wholesale Market,National Average,All,2025-04-22
Rajma,Pulses,104.4,Government Market,National Average,All,2025-04-22
Rajma,Pulses,109.64,Local Market,National Average,All,2025-04-21
Rajma,Pulses,88.34,Wholesale Market,National Average,All,2025-04-21
Rajma,Pulses,98.17,Government Market,National Average,All,2025-04-21
Rajma,Pulses,111.35,Local Market,National Average,All,2025-04-20
Rajma,Pulses,89.71,Wholesale Market,National Average,All,2025-04-20
Rajma,Pulses,98.11,Government Market,National Average,All,2025-04-20
Rajma,Pulses,114.61,Local Market,National Average,All,2025-04-19
Rajma,Pulses,95.51,Wholesale Market,National Average,All,2025-04-19
Rajma,Pulses,105.12,Government Market,National Average,All,2025-04-19
Rajma,Pulses,110.32,Local Market,National Average,All,2025-04-18
Rajma,Pulses,90.41,Wholesale Market,National Average,All,2025-04-18
Rajma,Pulses,102.36,Government Market,National Average,All,2025-04-18
Rajma,Pulses,114.27,Local Market,National Average,All,2025-04-17
Rajma,Pulses,92.75,Wholesale Market,National Average,All,2025-04-17
Rajma,Pulses,102.81,Government Market,National Average,All,2025-04-17
Rajma,Pulses,122.41,Local Market,National Average,All,2025-04-16
Rajma,Pulses,99.85,Wholesale Market,National Average,All,2025-04-16
Rajma,Pulses,110.68,Government Market,National Average,All,2025-04-16
Rajma,Pulses,116.94,Local Market,National Average,All,2025-04-15
Rajma,Pulses,94.47,Wholesale Market,National Average,All,2025-04-15
Rajma,Pulses,105.88,Government Market,National Average,All,2025-04-15
Rajma,Pulses,120.63,Local Market,National Average,All,2025-04-14
Rajma,Pulses,96.53,Wholesale Market,National Average,All,2025-04-14
Rajma,Pulses,107.96,Government Market,National Average,All,2025-04-14
Black Chickpeas,Pulses,95.66,Local Market,National Average,All,2025-06-12
Black Chickpeas,Pulses,79.84,Wholesale Market,National Average,All,2025-06-12
Black Chickpeas,Pulses,85.98,Government Market,National Average,All,2025-06-12
Black Chickpeas,Pulses,91.39,Local Market,National Average,All,2025-06-11
Black Chickpeas,Pulses,74.36,Wholesale Market,National Average,All,2025-06-11
Black Chickpeas,Pulses,84.43,Government Market,National Average,All,2025-06-11
Black Chickpeas,Pulses,96.93,Local Market,National Average,All,2025-06-10
Black Chickpeas,Pulses,79.32,Wholesale Market,National Average,All,2025-06-10
Black Chickpeas,Pulses,88.64,Government Market,National Average,All,2025-06-10
Black Chickpeas,Pulses,99.68,Local Market,National Average,All,2025-06-09
Black Chickpeas,Pulses,80.97,Wholesale Market,National Average,All,2025-06-09
Black Chickpeas,Pulses,89.04,Government Market,National Average,All,2025-06-09
Black Chickpeas,Pulses,102.55,Local Market,National Average,All,2025-06-08
Black Chickpeas,Pulses,81.4,Wholesale Market,National Average,All,2025-06-08
Black Chickpeas,Pulses,93.02,Government Market,National Average,All,2025-06-08
Black Chickpeas,Pulses,102.99,Local Market,National Average,All,2025-06-07
Black Chickpeas,Pulses,84.4,Wholesale Market,National Average,All,2025-06-07
Black Chickpeas,Pulses,93.48,Government Market,National Average,All,2025-06-07
Black Chickpeas,Pulses,104.01,Local Market,National Average,All,2025-06-06
Black Chickpeas,Pulses,86.6,Wholesale Market,National Average,All,2025-06-06
Black Chickpeas,Pulses,96.37,Government Market,National Average,All,2025-06-06
Black Chickpeas,Pulses,105.89,Local Market,National Average,All,2025-06-05
Black Chickpeas,Pulses,87.04,Wholesale Market,National Average,All,2025-06-05
Black Chickpeas,Pulses,95.99,Government Market,National Average,All,2025-06-05
Black Chickpeas,Pulses,105.09,Local Market,National Average,All,2025-06-04
Black Chickpeas,Pulses,87.79,Wholesale Market,National Average,All,2025-06-04
Black Chickpeas,Pulses,94.93,Government Market,National Average,All,2025-06-04
Black Chickpeas,Pulses,103.08,Local Market,National Average,All,2025-06-03
Black Chickpeas,Pulses,83.88,Wholesale Market,National Average,All,2025-06-03
Black Chickpeas,Pulses,94.11,Government Market,National Average,All,2025-06-03
Black Chickpeas,Pulses,104.0,Local Market,National Average,All,2025-06-02
Black Chickpeas,Pulses,87.33,Wholesale Market,National Average,All,2025-06-02
Black Chickpeas,Pulses,96.39,Government Market,National Average,All,2025-06-02
Black Chickpeas,Pulses,104.48,Local Market,National Average,All,2025-06-01
Black Chickpeas,Pulses,85.18,Wholesale Market,National Average,All,2025-06-01
Black Chickpeas,Pulses,93.79,Government Market,National Average,All,2025-06-01
Black Chickpeas,Pulses,96.95,Local Market,National Average,All,2025-05-31
Black Chickpeas,Pulses,80.28,Wholesale Market,National Average,All,2025-05-31
Black Chickpeas,Pulses,89.34,Government Market,National Average,All,2025-05-31
Black Chickpeas,Pulses,98.02,Local Market,National Average,All,2025-05-30
Black Chickpeas,Pulses,81.26,Wholesale Market,National Average,All,2025-05-30
Black Chickpeas,Pulses,89.94,Government Market,National Average,All,2025-05-30
Black Chickpeas,Pulses,94.77,Local Market,National Average,All,2025-05-29
Black Chickpeas,Pulses,79.69,Wholesale Market,National Average,All,2025-05-29
Black Chickpeas,Pulses,88.2,Government Market,National Average,All,2025-05-29
Black Chickpeas,Pulses,100.06,Local Market,National Average,All,2025-05-28
Black Chickpeas,Pulses,80.75,Wholesale Market,National Average,All,2025-05-28
Black Chickpeas,Pulses,88.66,Government Market,National Average,All,2025-05-28
Black Chickpeas,Pulses,92.51,Local Market,National Average,All,2025-05-27
Black Chickpeas,Pulses,75.85,Wholesale Market,National Average,All,2025-05-27
Black Chickpeas,Pulses,83.43,Government Market,National Average,All,2025-05-27
Black Chickpeas,Pulses,90.02,Local Market,National Average,All,2025-05-26
Black Chickpeas,Pulses,75.41,Wholesale Market,National Average,All,2025-05-26
Black Chickpeas,Pulses,83.57,Government Market,National Average,All,2025-05-26
Black Chickpeas,Pulses,90.75,Local Market,National Average,All,2025-05-25
Black Chickpeas,Pulses,74.77,Wholesale Market,National Average,All,2025-05-25
Black Chickpeas,Pulses,80.78,Government Market,National Average,All,2025-05-25
Black Chickpeas,Pulses,91.05,Local Market,National Average,All,2025-05-24
Black Chickpeas,Pulses,71.98,Wholesale Market,National Average,All,2025-05-24
Black Chickpeas,Pulses,81.66,Government Market,National Average,All,2025-05-24
Black Chickpeas,Pulses,89.34,Local Market,National Average,All,2025-05-23
Black Chickpeas,Pulses,73.09,Wholesale Market,National Average,All,2025-05-23
Black Chickpeas,Pulses,82.3,Government Market,National Average,All,2025-05-23
Black Chickpeas,Pulses,86.69,Local Market,National Average,All,2025-05-22
Black Chickpeas,Pulses,71.67,Wholesale Market,National Average,All,2025-05-22
Black Chickpeas,Pulses,76.08,Government Market,National Average,All,2025-05-22
Black Chickpeas,Pulses,89.62,Local Market,National Average,All,2025-05-21
Black Chickpeas,Pulses,73.38,Wholesale Market,National Average,All,2025-05-21
Black Chickpeas,Pulses,81.32,Government Market,National Average,All,2025-05-21
Black Chickpeas,Pulses,92.42,Local Market,National Average,All,2025-05-20
Black Chickpeas,Pulses,73.56,Wholesale Market,National Average,All,2025-05-20
Black Chickpeas,Pulses,83.98,Government Market,National Average,All,2025-05-20
Black Chickpeas,Pulses,92.51,Local Market,National Average,All,2025-05-19
Black Chickpeas,Pulses,76.31,Wholesale Market,National Average,All,2025-05-19
Black Chickpeas,Pulses,85.3,Government Market,National Average,All,2025-05-19
Black Chickpeas,Pulses,89.89,Local Market,National Average,All,2025-05-18
Black Chickpeas,Pulses,74.36,Wholesale Market,National Average,All,2025-05-18
Black Chickpeas,Pulses,81.54,Government Market,National Average,All,2025-05-18
Black Chickpeas,Pulses,92.72,Local Market,National Average,All,2025-05-17
Black Chickpeas,Pulses,75.78,Wholesale Market,National Average,All,2025-05-17
Black Chickpeas,Pulses,84.03,Government Market,National Average,All,2025-05-17
Black Chickpeas,Pulses,96.25,Local Market,National Average,All,2025-05-16
Black Chickpeas,Pulses,77.72,Wholesale Market,National Average,All,2025-05-16
Black Chickpeas,Pulses,90.35,Government Market,National Average,All,2025-05-16
Black Chickpeas,Pulses,98.36,Local Market,National Average,All,2025-05-15
Black Chickpeas,Pulses,81.1,Wholesale Market,National Average,All,2025-05-15
Black Chickpeas,Pulses,88.64,Government Market,National Average,All,2025-05-15
Black Chickpeas,Pulses,101.72,Local Market,National Average,All,2025-05-14
Black Chickpeas,Pulses,80.52,Wholesale Market,National Average,All,2025-05-14
Black Chickpeas,Pulses,89.03,Government Market,National Average,All,2025-05-14
Black Chickpeas,Pulses,105.11,Local Market,National Average,All,2025-05-13
Black Chickpeas,Pulses,87.44,Wholesale Market,National Average,All,2025-05-13
Black Chickpeas,Pulses,96.67,Government Market,National Average,All,2025-05-13
Black Chickpeas,Pulses,104.76,Local Market,National Average,All,2025-05-12
Black Chickpeas,Pulses,83.85,Wholesale Market,National Average,All,2025-05-12
Black Chickpeas,Pulses,92.17,Government Market,National Average,All,2025-05-12
Black Chickpeas,Pulses,103.37,Local Market,National Average,All,2025-05-11
Black Chickpeas,Pulses,85.56,Wholesale Market,National Average,All,2025-05-11
Black Chickpeas,Pulses,95.03,Government Market,National Average,All,2025-05-11
Black Chickpeas,Pulses,106.8,Local Market,National Average,All,2025-05-10
Black Chickpeas,Pulses,87.11,Wholesale Market,National Average,All,2025-05-10
Black Chickpeas,Pulses,96.86,Government Market,National Average,All,2025-05-10
Black Chickpeas,Pulses,107.68,Local Market,National Average,All,2025-05-09
Black Chickpeas,Pulses,87.98,Wholesale Market,National Average,All,2025-05-09
Black Chickpeas,Pulses,96.69,Government Market,National Average,All,2025-05-09
Black Chickpeas,Pulses,112.4,Local Market,National Average,All,2025-05-08
Black Chickpeas,Pulses,91.21,Wholesale Market,National Average,All,2025-05-08
Black Chickpeas,Pulses,102.15,Government Market,National Average,All,2025-05-08
Black Chickpeas,Pulses,108.97,Local Market,National Average,All,2025-05-07
Black Chickpeas,Pulses,89.86,Wholesale Market,National Average,All,2025-05-07
Black Chickpeas,Pulses,98.52,Government Market,National Average,All,2025-05-07
Black Chickpeas,Pulses,114.33,Local Market,National Average,All,2025-05-06
Black Chickpeas,Pulses,93.97,Wholesale Market,National Average,All,2025-05-06
Black Chickpeas,Pulses,102.09,Government Market,National Average,All,2025-05-06
Black Chickpeas,Pulses,110.91,Local Market,National Average,All,2025-05-05
Black Chickpeas,Pulses,90.94,Wholesale Market,National Average,All,2025-05-05
Black Chickpeas,Pulses,99.25,Government Market,National Average,All,2025-05-05
Black Chickpeas,Pulses,109.15,Local Market,National Average,All,2025-05-04
Black Chickpeas,Pulses,88.99,Wholesale Market,National Average,All,2025-05-04
Black Chickpeas,Pulses,97.66,Government Market,National Average,All,2025-05-04
Black Chickpeas,Pulses,110.82,Local Market,National Average,All,2025-05-03
Black Chickpeas,Pulses,92.68,Wholesale Market,National Average,All,2025-05-03
Black Chickpeas,Pulses,100.93,Government Market,National Average,All,2025-05-03
Black Chickpeas,Pulses,111.84,Local Market,National Average,All,2025-05-02
Black Chickpeas,Pulses,90.62,Wholesale Market,National Average,All,2025-05-02
Black Chickpeas,Pulses,101.37,Government Market,National Average,All,2025-05-02
Black Chickpeas,Pulses,109.14,Local Market,National Average,All,2025-05-01
Black Chickpeas,Pulses,89.25,Wholesale Market,National Average,All,2025-05-01
Black Chickpeas,Pulses,97.65,Government Market,National Average,All,2025-05-01
Black Chickpeas,Pulses,105.51,Local Market,National Average,All,2025-04-30
Black Chickpeas,Pulses,87.75,Wholesale Market,National Average,All,2025-04-30
Black Chickpeas,Pulses,95.84,Government Market,National Average,All,2025-04-30
Black Chickpeas,Pulses,104.59,Local Market,National Average,All,2025-04-29
Black Chickpeas,Pulses,85.88,Wholesale Market,National Average,All,2025-04-29
Black Chickpeas,Pulses,95.27,Government Market,National Average,All,2025-04-29
Black Chickpeas,Pulses,104.28,Local Market,National Average,All,2025-04-28
Black Chickpeas,Pulses,83.81,Wholesale Market,National Average,All,2025-04-28
Black Chickpeas,Pulses,90.46,Government Market,National Average,All,2025-04-28
Black Chickpeas,Pulses,98.02,Local Market,National Average,All,2025-04-27
Black Chickpeas,Pulses,79.06,Wholesale Market,National Average,All,2025-04-27
Black Chickpeas,Pulses,89.59,Government Market,National Average,All,2025-04-27
Black Chickpeas,Pulses,98.74,Local Market,National Average,All,2025-04-26
Black Chickpeas,Pulses,82.35,Wholesale Market,National Average,All,2025-04-26
Black Chickpeas,Pulses,90.87,Government Market,National Average,All,2025-04-26
Black Chickpeas,Pulses,102.83,Local Market,National Average,All,2025-04-25
Black Chickpeas,Pulses,83.8,Wholesale Market,National Average,All,2025-04-25
Black Chickpeas,Pulses,93.08,Government Market,National Average,All,2025-04-25
Black Chickpeas,Pulses,96.84,Local Market,National Average,All,2025-04-24
Black Chickpeas,Pulses,80.41,Wholesale Market,National Average,All,2025-04-24
Black Chickpeas,Pulses,89.24,Government Market,National Average,All,2025-04-24
Black Chickpeas,Pulses,99.15,Local Market,National Average,All,2025-04-23
Black Chickpeas,Pulses,80.6,Wholesale Market,National Average,All,2025-04-23
Black Chickpeas,Pulses,90.38,Government Market,National Average,All,2025-04-23
Black Chickpeas,Pulses,95.1,Local Market,National Average,All,2025-04-22
Black Chickpeas,Pulses,78.69,Wholesale Market,National Average,All,2025-04-22
Black Chickpeas,Pulses,87.72,Government Market,National Average,All,2025-04-22
Black Chickpeas,Pulses,93.35,Local Market,National Average,All,2025-04-21
Black Chickpeas,Pulses,79.69,Wholesale Market,National Average,All,2025-04-21
Black Chickpeas,Pulses,88.38,Government Market,National Average,All,2025-04-21
Black Chickpeas,Pulses,95.98,Local Market,National Average,All,2025-04-20
Black Chickpeas,Pulses,76.91,Wholesale Market,National Average,All,2025-04-20
Black Chickpeas,Pulses,87.57,Government Market,National Average,All,2025-04-20
Black Chickpeas,Pulses,97.95,Local Market,National Average,All,2025-04-19
Black Chickpeas,Pulses,81.19,Wholesale Market,National Average,All,2025-04-19
Black Chickpeas,Pulses,91.77,Government Market,National Average,All,2025-04-19
Black Chickpeas,Pulses,100.72,Local Market,National Average,All,2025-04-18
Black Chickpeas,Pulses,82.0,Wholesale Market,National Average,All,2025-04-18
Black Chickpeas,Pulses,90.36,Government Market,National Average,All,2025-04-18
Black Chickpeas,Pulses,104.02,Local Market,National Average,All,2025-04-17
Black Chickpeas,Pulses,85.12,Wholesale Market,National Average,All,2025-04-17
Black Chickpeas,Pulses,94.19,Government Market,National Average,All,2025-04-17
Black Chickpeas,Pulses,102.14,Local Market,National Average,All,2025-04-16
Black Chickpeas,Pulses,84.0,Wholesale Market,National Average,All,2025-04-16
Black Chickpeas,Pulses,93.93,Government Market,National Average,All,2025-04-16
Black Chickpeas,Pulses,109.29,Local Market,National Average,All,2025-04-15
Black Chickpeas,Pulses,89.27,Wholesale Market,National Average,All,2025-04-15
Black Chickpeas,Pulses,99.73,Government Market,National Average,All,2025-04-15
